gid;aircraft_aircrafttype_iatacode;aircraft_aircrafttype_icaocode;aircraft_aircrafttype_modelname;airlines_airline_iatacode;airlines_airline_icaocode;airlines_airline_name;airlines_operator_iatacode;airlines_operator_icaocode;airlines_operator_name;airportresources_baggagedelivery_arrivallounge;airportresources_baggagedelivery_baggagebelts;airportresources_baggagedelivery_carrousels;airportresources_runway;airportresources_terminal;airportresources_unboarding_airbridges;airportresources_unboarding_gates;airports_origin_iatacode;airports_origin_icaocode;airports_origin_name;airports_previous_iatacode;airports_previous_icaocode;airports_previous_name;countrytype_code;countrytype_description;flightnumbers_callsign;flightnumbers_iataflightnumber;flightnumbers_icaoflightnumber;flightnumbers_internalflightnumber;flightnumbers_operatoriataflightnumber;flightnumbers_operatoricaoflightnumber;flightnumbers_operatorinternalflightnumber;flightnumbers_operatorsuffix;flightnumbers_operatortripnumber;flightnumbers_suffix;flightnumbers_tripnumber;flightstatus_code;flightstatus_description;publiccomment;remark_code;remark_description;servicetype_description;servicetype_iatacode;timestamps_aibt;timestamps_aldt;timestamps_atot_outstation;timestamps_cancellationdate;timestamps_diversiondate;timestamps_eibt;timestamps_eldt;timestamps_modificationdate;timestamps_sibt;turnflightinternalid;last_update_fme
1014695234;738;B738;737-800 Passenger;AT;RAM;Royal Air Maroc;AT;RAM;Royal Air Maroc;A1F  ;1.06;06;;T1   ;;AC03;CMN;GMMN;Casablanca;CMN;GMMN;Casablanca;I;International;RAM720P ;AT 720 ;RAM720  ;AT720   ;AT 720 ;RAM720  ;AT720   ;;720 ;;720 ;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 18:55:00;2023-04-17 18:49:00;2023-04-17 16:25:00;;;2023-04-17 18:57:00;2023-04-17 18:49:00;2023-04-17 19:22:06;2023-04-17 18:45:00;1014695329;2023-04-18 11:55:05
1014695323;S20;SB20;Saab 2000;TF;SCW;Braathens Regional Aviation AB;TF;SCW;Braathens Regional Aviation AB;A1F  ;1.10;10;;T1   ;;A1C;GOT;ESGG;Goteborg;GOT;ESGG;Goteborg;S;Schengen;BRX3200 ;TF 3200;SCW3200 ;TF3200  ;TF 3200;SCW3200 ;TF3200  ;;3200;;3200;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 18:41:00;2023-04-17 18:36:00;2023-04-17 16:17:00;;;2023-04-17 18:43:00;2023-04-17 18:37:00;2023-04-17 21:13:07;2023-04-17 18:50:00;1014695410;2023-04-18 11:55:05
1014695266;73G;B737;737-300;AH;DAH;Air Algerie;AH;DAH;Air Algerie;A1F  ;1.08;08;;T1   ;;AC09;ALG;DAAG;Alger;ALG;DAAG;Alger;I;International;DAH1032 ;AH 1032;DAH1032 ;AH1032  ;AH 1032;DAH1032 ;AH1032  ;;1032;;1032;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 18:57:00;2023-04-17 18:52:00;2023-04-17 17:20:00;;;2023-04-17 19:00:00;2023-04-17 18:51:00;2023-04-17 20:37:53;2023-04-17 19:10:00;1014695397;2023-04-18 11:55:05
1014695195;320;A320;A320-100/200;AF;AFR;Air France;AF;AFR;Air France;A1F  ;1.06;06;;T1   ;;AB02;CDG;LFPG;Paris C. De Gaulle;CDG;LFPG;Paris C. De Gaulle;N;National;AFR7370 ;AF 7370;AFR7370 ;AF7370  ;AF 7370;AFR7370 ;AF7370  ;;7370;;7370;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 22:06:00;2023-04-17 22:03:00;2023-04-17 21:17:00;;;2023-04-17 22:10:00;2023-04-17 22:03:00;2023-04-17 22:29:52;2023-04-17 22:05:00;1014697324;2023-04-18 11:55:05
1014695260;320;A320;A320-100/200;LH;DLH;Lufthansa;LH;DLH;Lufthansa;A1F  ;1.07;07;;T1   ;;AB03;FRA;EDDF;Francfort;FRA;EDDF;Francfort;S;Schengen;DLH32A  ;LH 1082;DLH1082 ;LH1082  ;LH 1082;DLH1082 ;LH1082  ;;1082;;1082;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 22:04:00;2023-04-17 21:59:00;2023-04-17 21:02:00;;;2023-04-17 22:07:00;2023-04-17 21:59:00;2023-04-18 00:13:40;2023-04-17 22:05:00;1014697281;2023-04-18 11:55:05
1014695249;73H;B738;737-800 Passenger;TO;TVF;Transavia France;TO;TVF;Transavia France;A1F  ;1.01;01;;T1   ;;A31A;PMO;LICJ;Palerme;PMO;LICJ;Palerme;S;Schengen;TVF4035 ;TO 4035;TVF4035 ;TO4035  ;TO 4035;TVF4035 ;TO4035  ;;4035;;4035;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 15:51:00;2023-04-17 15:46:00;2023-04-17 14:17:00;;;2023-04-17 15:54:00;2023-04-17 15:45:00;2023-04-17 19:16:05;2023-04-17 16:15:00;1014695393;2023-04-18 11:55:05
1014695158;321;A321;A321;EC;EJU;Easy Jet Europe;EC;EJU;Easy Jet Europe;A1F  ;1.02;02;;T1   ;;A31D;LIS;LPPT;Lisbonne;LIS;LPPT;Lisbonne;S;Schengen;EJU74EZ ;EC 6733;EJU6733 ;EJU6733 ;EC 6733;EJU6733 ;EJU6733 ;;6733;;6733;IBK;On-Block;;RTD  ;Vol retardé;Passenger scheduled;J;2023-04-17 16:48:00;2023-04-17 16:43:00;2023-04-17 14:47:00;;;2023-04-17 16:49:00;2023-04-17 16:43:00;2023-04-17 20:27:34;2023-04-17 16:20:00;1014695159;2023-04-18 11:55:05
1014695265;73H;B738;737-800 Passenger;TO;TVF;Transavia France;TO;TVF;Transavia France;A1F  ;1.01;01;;T1   ;;A31D;BEY;OLBA;Beyrouth;BEY;OLBA;Beyrouth;I;International;TVF11UH ;TO 4261;TVF4261 ;TO4261  ;TO 4261;TVF4261 ;TO4261  ;;4261;;4261;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 16:31:00;2023-04-17 16:24:00;2023-04-17 12:30:00;;;2023-04-17 16:32:00;2023-04-17 16:24:00;2023-04-17 21:13:28;2023-04-17 16:55:00;1014695431;2023-04-18 11:55:05
1014695298;319;A319;A319;EC;EJU;Easy Jet Europe;EC;EJU;Easy Jet Europe;A1F  ;1.04;04;;T1   ;;A31B;BIA;LFKB;Bastia;BIA;LFKB;Bastia;N;National;EJU479P ;EC 4322;EJU4322 ;EJU4322 ;EC 4322;EJU4322 ;EJU4322 ;;4322;;4322;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 16:54:00;2023-04-17 16:49:00;2023-04-17 15:58:00;;;2023-04-17 16:57:00;2023-04-17 16:49:00;2023-04-17 19:13:40;2023-04-17 17:00:00;1014695251;2023-04-18 11:55:05
1014695130;738;B738;737-800 Passenger;AH;DAH;Air Algerie;AH;DAH;Air Algerie;A1F  ;1.08;08;;T1   ;;AC04;QSF;DAAS;Setif;QSF;DAAS;Setif;I;International;DAH1154 ;AH 1154;DAH1154 ;AH1154  ;AH 1154;DAH1154 ;AH1154  ;;1154;;1154;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 17:19:00;2023-04-17 17:10:00;2023-04-17 15:35:00;;;2023-04-17 17:18:00;2023-04-17 17:10:00;2023-04-17 19:15:56;2023-04-17 17:15:00;1014695398;2023-04-18 11:55:05
1014695288;319;A319;A319;V7;VOE;Volotea;V7;VOE;Volotea;A1F  ;1.10;10;;T1   ;;A1C;BRI;LIBD;Bari-Palese Macch.;BRI;LIBD;Bari-Palese Macch.;S;Schengen;VOE2577 ;V7 2577;VOE2577 ;VOE2577 ;V7 2577;VOE2577 ;VOE2577 ;;2577;;2577;IBK;On-Block;;RTD  ;Vol retardé;Passenger scheduled;J;2023-04-17 21:10:00;2023-04-17 21:04:00;2023-04-17 19:31:00;;;2023-04-17 21:11:00;2023-04-17 21:04:00;2023-04-17 22:45:57;2023-04-17 19:15:00;1014695433;2023-04-18 11:55:05
1014695108;320;A320;A320-100/200;EC;EJU;Easy Jet Europe;EC;EJU;Easy Jet Europe;A1F  ;1.04;04;;T1   ;;A31A;NAP;LIRN;Naples;NAP;LIRN;Naples;S;Schengen;EJU19AM ;EC 4418;EJU4418 ;EJU4418 ;EC 4418;EJU4418 ;EJU4418 ;;4418;;4418;IBK;On-Block;;RTD  ;Vol retardé;Passenger scheduled;J;2023-04-17 20:48:00;2023-04-17 20:42:00;2023-04-17 19:23:00;;;2023-04-17 20:50:00;2023-04-17 20:42:00;2023-04-17 22:31:10;2023-04-17 19:20:00;1014695332;2023-04-18 11:55:05
1014695258;319;A319;A319;AF;AFR;Air France;AF;AFR;Air France;A1F  ;1.03;03;;T1   ;;A31A;BOD;LFBD;Bordeaux;BOD;LFBD;Bordeaux;N;National;AFR52HE ;AF 1515;AFR1515 ;AF1515  ;AF 1515;AFR1515 ;AF1515  ;;1515;;1515;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 19:37:00;2023-04-17 19:34:00;2023-04-17 18:42:00;;;2023-04-17 19:42:00;2023-04-17 19:34:00;2023-04-17 19:54:39;2023-04-17 19:45:00;1014695259;2023-04-18 11:55:05
1014695205;E90;E190;Embraer Rj190;AF;AFR;Air France;AF;AFR;Air France;A1F  ;1.04;04;;T1   ;;A31B;TLS;LFBO;Toulouse;TLS;LFBO;Toulouse;N;National;AFR75YU ;AF 1705;AFR1705 ;AF1705  ;AF 1705;AFR1705 ;AF1705  ;;1705;;1705;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 19:36:00;2023-04-17 19:29:00;2023-04-17 18:46:00;;;2023-04-17 19:37:00;2023-04-17 19:29:00;2023-04-17 20:38:21;2023-04-17 19:45:00;1014695206;2023-04-18 11:55:05
1014695133;320;A320;A320-100/200;EI;EIN;Aer Lingus;EI;EIN;Aer Lingus;A1F  ;1.06;06;;T1   ;;AC01;DUB;EIDW;Dublin;DUB;EIDW;Dublin;E;UE Non Schengen;EIN5AT  ;EI 552 ;EIN552  ;EI552   ;EI 552 ;EIN552  ;EI552   ;;552 ;;552 ;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 16:14:00;2023-04-17 16:09:00;2023-04-17 14:30:00;;;2023-04-17 16:16:00;2023-04-17 16:09:00;2023-04-17 19:15:40;2023-04-17 16:10:00;1014695134;2023-04-18 11:55:05
1014695250;319;A319;A319;EC;EJU;Easy Jet Europe;EC;EJU;Easy Jet Europe;A1F  ;;;;T1   ;;;RNS;LFRN;Rennes;RNS;LFRN;Rennes;N;National;EJU392C ;EC 4318;EJU4318 ;EJU4318 ;EC 4318;EJU4318 ;EJU4318 ;;4318;;4318;CNL;Cancelled;;CNL  ;Vol annulé;Passenger scheduled;J;;;;2023-04-16 20:53:00;;;;2023-04-17 18:12:49;2023-04-17 14:35:00;;2023-04-18 11:55:05
1014695198;320;A320;A320-100/200;3O;MAC;Air Arabia;3O;MAC;Air Arabia;A1F  ;1.03;03;;T1   ;;A31C;FEZ;GMFF;Fez;FEZ;GMFF;Fez;I;International;MAC343  ;3O 343 ;MAC343  ;3O343   ;3O 343 ;MAC343  ;3O343   ;;343 ;;343 ;IBK;On-Block;;RTD  ;Vol retardé;Passenger scheduled;J;2023-04-17 17:03:00;2023-04-17 16:58:00;2023-04-17 14:49:00;;;2023-04-17 17:06:00;2023-04-17 16:58:00;2023-04-17 19:16:26;2023-04-17 14:40:00;1014695347;2023-04-18 11:55:05
1014695109;73H;B738;737-800 Passenger;TO;TVF;Transavia France;TO;TVF;Transavia France;A1F  ;1.07;07;;T1   ;;A31C;AYT;LTAI;Antalya;AYT;LTAI;Antalya;I;International;TVF3419 ;TO 3419;TVF3419 ;TO3419  ;TO 3419;TVF3419 ;TO3419  ;;3419;;3419;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 14:26:00;2023-04-17 14:23:00;2023-04-17 11:16:00;;;2023-04-17 14:31:00;2023-04-17 14:23:00;2023-04-17 19:15:32;2023-04-17 14:40:00;1014695364;2023-04-18 11:55:05
1014695131;AT7;AT72;Atr 72;XK;CCM;Air corsica;XK;CCM;Air corsica;A1F  ;1.09;09;;T1   ;;A1A;AJA;LFKJ;Ajaccio;AJA;LFKJ;Ajaccio;N;National;CCM29AB ;XK 130 ;CCM130  ;XK130   ;XK 130 ;CCM130  ;XK130   ;;130 ;;130 ;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 15:13:00;2023-04-17 15:07:00;2023-04-17 13:52:00;;;2023-04-17 15:14:00;2023-04-17 15:08:00;2023-04-17 19:51:56;2023-04-17 15:05:00;1014695374;2023-04-18 11:55:05
1014695285;AT7;AT72;Atr 72;XK;CCM;Air corsica;XK;CCM;Air corsica;A1F  ;1.10;10;;T1   ;;A1A;BIA;LFKB;Bastia;BIA;LFKB;Bastia;N;National;CCM70VA ;XK 232 ;CCM232  ;XK232   ;XK 232 ;CCM232  ;XK232   ;;232 ;;232 ;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 15:40:00;2023-04-17 15:34:00;2023-04-17 14:18:00;;;2023-04-17 15:41:00;2023-04-17 15:35:00;2023-04-17 19:15:30;2023-04-17 15:25:00;1014695370;2023-04-18 11:55:05
1014695120;320;A320;A320-100/200;BJ;LBT;Nouvelair;BJ;LBT;Nouvelair;A1F  ;1.08;08;;T1   ;;AC06;TUN;DTTA;Tunis;TUN;DTTA;Tunis;I;International;LBT598  ;BJ 598 ;LBT598  ;BJ598   ;BJ 598 ;LBT598  ;BJ598   ;;598 ;;598 ;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 15:59:00;2023-04-17 15:52:00;2023-04-17 14:18:00;;;2023-04-17 16:00:00;2023-04-17 15:52:00;2023-04-17 19:14:09;2023-04-17 15:40:00;1014695121;2023-04-18 11:55:05
1014695243;320;A320;A320-100/200;3F;FIE;Flyone Armenia;3F;FIE;Flyone Armenia;A1F  ;1.06;06;;T1   ;;AC02;EVN;UDYZ;Yerevan;EVN;UDYZ;Yerevan;I;International;FIE925  ;3F 925 ;FIE925  ;FIE925  ;3F 925 ;FIE925  ;FIE925  ;;925 ;;925 ;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 15:36:00;2023-04-17 15:31:00;2023-04-17 11:09:00;;;2023-04-17 15:38:00;2023-04-17 15:31:00;2023-04-17 19:18:21;2023-04-17 15:45:00;1014695244;2023-04-18 11:55:05
1014695186;E70;E170;Embraer Rj170;AF;AFR;Air France;AF;AFR;Air France;A1F  ;1.03;03;;T1   ;;A31A;BES;LFRB;Brest;BES;LFRB;Brest;N;National;AFR81ZB ;AF 1599;AFR1599 ;AF1599  ;AF 1599;AFR1599 ;AF1599  ;;1599;;1599;IBK;On-Block;;RTD  ;Vol retardé;Passenger scheduled;J;2023-04-17 16:21:00;2023-04-17 16:17:00;2023-04-17 15:07:00;;;2023-04-17 16:25:00;2023-04-17 16:17:00;2023-04-17 19:15:52;2023-04-17 15:55:00;1014695407;2023-04-18 11:55:05
1014695192;319;A319;A319;EC;EJU;Easy Jet Europe;EC;EJU;Easy Jet Europe;A1F  ;1.02;02;;T1   ;;A31B;PMI;LEPA;Palma De Mallorca;PMI;LEPA;Palma De Mallorca;S;Schengen;EJU68EY ;EC 4374;EJU4374 ;EJU4374 ;EC 4374;EJU4374 ;EJU4374 ;;4374;;4374;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 15:51:00;2023-04-17 15:44:00;2023-04-17 14:30:00;;;2023-04-17 15:52:00;2023-04-17 15:44:00;2023-04-17 19:15:33;2023-04-17 15:55:00;1014695402;2023-04-18 11:55:05
1014695230;319;A319;A319;U2;EZY;Easyjet ;U2;EZY;Easyjet ;A1F  ;1.01;01;;T1   ;;A31C;LTN;EGGW;Londres Luton;LTN;EGGW;Londres Luton;E;UE Non Schengen;EZY74PJ ;U2 2431;EZY2431 ;U22431  ;U2 2431;EZY2431 ;U22431  ;;2431;;2431;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 14:19:00;2023-04-17 14:12:00;2023-04-17 12:56:00;;;2023-04-17 14:20:00;2023-04-17 14:13:00;2023-04-17 19:13:50;2023-04-17 14:20:00;1014695416;2023-04-18 11:55:05
1014695254;320;A320;A320-100/200;I2;IBS;Iberia Express;I2;IBS;Iberia Express;A1F  ;1.07;07;;T1   ;;AC04;MAD;LEMD;Madrid;MAD;LEMD;Madrid;S;Schengen;IBS3736 ;I2 3736;IBS3736 ;I23736  ;I2 3736;IBS3736 ;I23736  ;;3736;;3736;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 12:00:00;2023-04-17 11:52:00;2023-04-17 10:30:00;;;2023-04-17 12:00:00;2023-04-17 11:52:00;2023-04-17 19:12:24;2023-04-17 12:00:00;1014695411;2023-04-18 11:55:05
1014695284;738;B738;737-800 Passenger;TO;TVF;Transavia France;TO;TVF;Transavia France;A1F  ;1.03;03;;T1   ;;A31A;FAO;LPFR;Faro;FAO;LPFR;Faro;S;Schengen;TVF73LQ ;TO 7801;TVF7801 ;TO7801  ;TO 7801;TVF7801 ;TO7801  ;;7801;;7801;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 11:54:00;2023-04-17 11:50:00;2023-04-17 09:46:00;;;2023-04-17 11:58:00;2023-04-17 11:50:00;2023-04-17 19:12:00;2023-04-17 12:05:00;1014695363;2023-04-18 11:55:05
1014695171;319;A319;A319;LH;DLH;Lufthansa;LH;DLH;Lufthansa;A1F  ;1.10;10;;T1   ;;A1C;MUC;EDDM;Munich;MUC;EDDM;Munich;S;Schengen;DLH93K  ;LH 2248;DLH2248 ;LH2248  ;LH 2248;DLH2248 ;LH2248  ;;2248;;2248;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 12:16:00;2023-04-17 12:11:00;2023-04-17 11:10:00;;;2023-04-17 12:18:00;2023-04-17 12:11:00;2023-04-17 19:13:22;2023-04-17 12:10:00;1014695421;2023-04-18 11:55:05
1014695291;E95;E195;Embraer Rj195;OS;AUA;Austrian Airlines;OS;AUA;Austrian Airlines;A1F  ;1.06;06;;T1   ;;AB01;VIE;LOWW;Vienne;VIE;LOWW;Vienne;S;Schengen;AUA4LS  ;OS 405 ;AUA405  ;OS405   ;OS 405 ;AUA405  ;OS405   ;;405 ;;405 ;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 12:10:00;2023-04-17 12:05:00;2023-04-17 10:44:00;;;2023-04-17 12:12:00;2023-04-17 12:05:00;2023-04-17 19:12:23;2023-04-17 12:10:00;1014695418;2023-04-18 11:55:05
1014695175;73H;B738;737-800 Passenger;E4;ENT;Enter Air;E4;ENT;Enter Air;A1F  ;1.09;09;;T1   ;;AB05;FUE;GCFV;Fuerteventura;FUE;GCFV;Fuerteventura;S;Schengen;ENT81LE ;E4 816 ;ENT816  ;ENT816  ;E4 816 ;ENT816  ;ENT816  ;;816 ;;816 ;IBK;On-Block;;;;Passenger charter;C;2023-04-17 12:45:00;2023-04-17 12:37:00;2023-04-17 09:19:00;;;2023-04-17 12:45:00;2023-04-17 12:37:00;2023-04-17 19:12:01;2023-04-17 12:30:00;1014695357;2023-04-18 11:55:05
1014695275;320;A320;A320-100/200;V7;VOE;Volotea;V7;VOE;Volotea;A1F  ;1.06;06;;T1   ;;AC05;QSF;DAAS;Setif;QSF;DAAS;Setif;I;International;VOE2049 ;V7 2049;VOE2049 ;VOE2049 ;V7 2049;VOE2049 ;VOE2049 ;;2049;;2049;IBK;On-Block;;RTD  ;Vol retardé;Passenger scheduled;J;2023-04-17 15:04:00;2023-04-17 14:59:00;2023-04-17 13:28:00;;;2023-04-17 15:07:00;2023-04-17 14:59:00;2023-04-17 19:17:38;2023-04-17 12:40:00;1014695356;2023-04-18 11:55:05
1014695155;320;A320;A320-100/200;AF;AFR;Air France;AF;AFR;Air France;A1F  ;1.06;06;;T1   ;;AB01;CDG;LFPG;Paris C. De Gaulle;CDG;LFPG;Paris C. De Gaulle;N;National;AFR45KW ;AF 7364;AFR7364 ;AF7364  ;AF 7364;AFR7364 ;AF7364  ;;7364;;7364;IBK;On-Block;;RTD  ;Vol retardé;Passenger scheduled;J;2023-04-17 14:19:00;2023-04-17 14:14:00;2023-04-17 13:28:00;;;2023-04-17 14:21:00;2023-04-17 14:14:00;2023-04-17 19:14:03;2023-04-17 12:55:00;1014695156;2023-04-18 11:55:05
1014695239;320;A320;A320-100/200;VY;VLG;Vueling Airlines S.A.;VY;VLG;Vueling Airlines S.A.;A1F  ;1.03;03;;T1   ;;A31B;BCN;LEBL;Barcelone;BCN;LEBL;Barcelone;S;Schengen;VLG28VR ;VY 1220;VLG1220 ;VY1220  ;VY 1220;VLG1220 ;VY1220  ;;1220;;1220;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 12:47:00;2023-04-17 12:41:00;2023-04-17 11:44:00;;;2023-04-17 12:49:00;2023-04-17 12:41:00;2023-04-17 19:13:32;2023-04-17 13:05:00;1014695240;2023-04-18 11:55:05
1014695177;295;E295;195-E2;KL;KLM;Klm;KL;KLM;Klm;A1F  ;1.06;06;;T1   ;;AC02;AMS;EHAM;Amsterdam;AMS;EHAM;Amsterdam;S;Schengen;KLM95A  ;KL 1415;KLM1415 ;KL1415  ;KL 1415;KLM1415 ;KL1415  ;;1415;;1415;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 13:20:00;2023-04-17 13:15:00;2023-04-17 12:07:00;;;2023-04-17 13:22:00;2023-04-17 13:15:00;2023-04-17 20:27:48;2023-04-17 13:25:00;1014695178;2023-04-18 11:55:05
1014695211;E90;E190;Embraer Rj190;TP;TAP;Tap Air Portugal;TP;TAP;Tap Air Portugal;A1F  ;1.08;08;;T1   ;;AB09;LIS;LPPT;Lisbonne;LIS;LPPT;Lisbonne;S;Schengen;TAP476C ;TP 476 ;TAP476  ;TP476   ;TP 476 ;TAP476  ;TP476   ;;476 ;;476 ;IBK;On-Block;;RTD  ;Vol retardé;Passenger scheduled;J;2023-04-17 12:20:00;2023-04-17 12:14:00;2023-04-17 10:13:00;;;2023-04-17 12:22:00;2023-04-17 12:14:00;2023-04-17 19:12:14;2023-04-17 11:50:00;1014695417;2023-04-18 11:55:05
1014695184;320;A320;A320-100/200;EC;EJU;Easy Jet Europe;EC;EJU;Easy Jet Europe;A1F  ;1.03;03;;T1   ;;A31B;BOD;LFBD;Bordeaux;BOD;LFBD;Bordeaux;N;National;EJU173J ;EC 4310;EJU4310 ;EJU4310 ;EC 4310;EJU4310 ;EJU4310 ;;4310;;4310;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 09:47:00;2023-04-17 09:41:00;2023-04-17 08:51:00;;;2023-04-17 09:49:00;2023-04-17 09:41:00;2023-04-17 19:12:07;2023-04-17 09:55:00;1014695185;2023-04-18 11:55:05
1014695217;319;A319;A319;EC;EJU;Easy Jet Europe;EC;EJU;Easy Jet Europe;A1F  ;1.01;01;;T1   ;;A31B;NTE;LFRS;Nantes;NTE;LFRS;Nantes;N;National;EJU565K ;EC 4328;EJU4328 ;EJU4328 ;EC 4328;EJU4328 ;EJU4328 ;;4328;;4328;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 09:45:00;2023-04-17 09:39:00;2023-04-17 08:44:00;;;2023-04-17 09:47:00;2023-04-17 09:39:00;2023-04-17 19:12:05;2023-04-17 10:00:00;1014695331;2023-04-18 11:55:05
1014695222;BEH;B190;1900d;T7;TJT;Twinjet;T7;TJT;Twinjet;A1F  ;1.09;09;;T1   ;;A1C;LIL;LFQQ;Lille;LIL;LFQQ;Lille;N;National;TJT8512 ;T7 8512;TJT8512 ;T78512  ;T7 8512;TJT8512 ;T78512  ;;8512;;8512;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 10:32:00;2023-04-17 10:30:00;2023-04-17 09:14:00;;;2023-04-17 10:34:00;2023-04-17 10:30:00;2023-04-17 19:13:25;2023-04-17 10:10:00;1014695420;2023-04-18 11:55:05
1014695200;320;A320;A320-100/200;V7;VOE;Volotea;V7;VOE;Volotea;A1F  ;1.10;10;;T1   ;;A1A;VCE;LIPZ;Venise;VCE;LIPZ;Venise;S;Schengen;VOE67YP ;V7 1592;VOE1592 ;VOE1592 ;V7 1592;VOE1592 ;VOE1592 ;;1592;;1592;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 09:53:00;2023-04-17 09:48:00;2023-04-17 08:47:00;;;2023-04-17 09:55:00;2023-04-17 09:48:00;2023-04-17 19:11:51;2023-04-17 10:10:00;1014695426;2023-04-18 11:55:05
1014695241;319;A319;A319;EC;EJU;Easy Jet Europe;EC;EJU;Easy Jet Europe;A1F  ;1.02;02;;T1   ;;A31B;LRH;LFBH;La Rochelle;LRH;LFBH;La Rochelle;N;National;EJU4302 ;EC 4302;EJU4302 ;EJU4302 ;EC 4302;EJU4302 ;EJU4302 ;;4302;;4302;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 10:19:00;2023-04-17 10:13:00;2023-04-17 09:21:00;;;2023-04-17 10:21:00;2023-04-17 10:14:00;2023-04-17 19:12:16;2023-04-17 10:30:00;1014695438;2023-04-18 11:55:05
1014695324;320;A320;A320-100/200;EC;EJU;Easy Jet Europe;EC;EJU;Easy Jet Europe;A1F  ;1.01;01;;T1   ;;A31C;LGW;EGKK;Londres Gatwick;LGW;EGKK;Londres Gatwick;E;UE Non Schengen;EJU67GA ;EC 8429;EJU8429 ;EJU8429 ;EC 8429;EJU8429 ;EJU8429 ;;8429;;8429;IBK;On-Block;;RTD  ;Vol retardé;Passenger scheduled;J;2023-04-17 12:55:00;2023-04-17 12:50:00;2023-04-17 11:36:00;;;2023-04-17 12:58:00;2023-04-17 12:50:00;2023-04-17 19:09:12;2023-04-17 10:55:00;1014695336;2023-04-18 11:55:05
1014695315;319;A319;A319;EC;EJU;Easy Jet Europe;EC;EJU;Easy Jet Europe;A1F  ;1.01;01;;T1   ;;A31A;BES;LFRB;Brest;BES;LFRB;Brest;N;National;EJU469V ;EC 4306;EJU4306 ;EJU4306 ;EC 4306;EJU4306 ;EJU4306 ;;4306;;4306;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 11:16:00;2023-04-17 11:11:00;2023-04-17 10:00:00;;;2023-04-17 11:19:00;2023-04-17 11:11:00;2023-04-17 19:12:08;2023-04-17 11:05:00;1014695316;2023-04-18 11:55:05
1014695150;320;A320;A320-100/200;BA;BAW;British Airways;BA;BAW;British Airways;A1F  ;1.08;08;;T1   ;;AC10;LHR;EGLL;Londres Heathrow;LHR;EGLL;Londres Heathrow;E;UE Non Schengen;BAW3AW  ;BA 358 ;BAW358  ;BA358   ;BA 358 ;BAW358  ;BA358   ;;358 ;;358 ;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 11:21:00;2023-04-17 11:15:00;2023-04-17 10:08:00;;;2023-04-17 11:23:00;2023-04-17 11:15:00;2023-04-17 19:12:12;2023-04-17 11:15:00;1014695428;2023-04-18 11:55:05
1014695176;738;B738;737-800 Passenger;AH;DAH;Air Algerie;AH;DAH;Air Algerie;A1F  ;1.08;08;;T1   ;;AC03;ALG;DAAG;Alger;ALG;DAAG;Alger;I;International;DAH1036 ;AH 1036;DAH1036 ;AH1036  ;AH 1036;DAH1036 ;AH1036  ;;1036;;1036;IBK;On-Block;;;;Passenger scheduled;J;2023-04-17 11:48:00;2023-04-17 11:42:00;2023-04-17 10:10:00;;;2023-04-17 11:50:00;2023-04-17 11:42:00;2023-04-17 19:12:11;2023-04-17 11:45:00;1014695427;2023-04-18 11:55:05
